index,Timestamp,In The Lead,Vote Margin,Votes Remaining (est.),Change,State,Leader Batch Breakdown,Trailer Batch Breakdown,Trailer Batch Trend,Trailer Hurdle,Margin_change_estimate,Type,Batch Votes Winner,Batch Votes Loser,Accum. Votes Winner,Accum. Votes Loser
1399,2020-11-14 03:15:43+00:00,Trump,234148,132327,14770.0,Mississippi,37.5,62.5,52.9,139.8,3688.0,,5541.0,9229.0,702252.5,464768.5
1400,2020-11-13 21:47:22+00:00,Trump,237836,147251,1689.0,Mississippi,78.2,21.8,47.6,131.9,953.0,,1321.0,368.0,700931.5,464400.5
1401,2020-11-13 21:39:42+00:00,Trump,236883,148945,8065.0,Mississippi,63.7,36.3,48.4,130.7,2209.0,,5137.0,2928.0,695794.5,461472.5
1402,2020-11-13 21:31:43+00:00,Trump,234674,157073,5091.0,Mississippi,38.4,61.6,51.0,125.8,1181.0,,1955.0,3136.0,693839.5,458336.5
1403,2020-11-13 20:43:56+00:00,Trump,235855,162233,6237.0,Mississippi,49.2,50.8,49.6,123.8,95.0,,3071.0,3166.0,690768.5,455170.5
1404,2020-11-11 02:17:41+00:00,Trump,235950,168551,1997.0,Mississippi,66.2,33.8,52.8,121.0,1322.0,updated,337.5,1659.5,690431.0,453511.0
1405,2020-11-09 16:41:11+00:00,Trump,237272,164421,4811.0,Mississippi,29.3,70.7,50.2,123.2,1995.0,,1408.0,3403.0,689023.0,450108.0
1406,2020-11-09 15:49:10+00:00,Trump,239267,169257,4468.0,Mississippi,69.2,30.8,47.1,121.7,1712.0,,3090.0,1378.0,685933.0,448730.0
1407,2020-11-09 14:26:29+00:00,Trump,237555,173760,5662.0,Mississippi,60.5,39.5,48.6,119.4,1190.0,,3426.0,2236.0,682507.0,446494.0
1408,2020-11-06 22:32:23+00:00,Trump,236365,179481,19229.0,Mississippi,46.7,53.3,48.4,116.8,1285.0,,8972.0,10257.0,673535.0,436237.0
1409,2020-11-06 20:42:56+00:00,Trump,237650,199218,8720.0,Mississippi,59.4,40.6,34.3,110.5,1636.0,,5178.0,3542.0,668357.0,432695.0
1410,2020-11-06 20:08:18+00:00,Trump,236014,208050,5322.0,Mississippi,64.6,35.4,34.6,107.6,1558.0,,3440.0,1882.0,664917.0,430813.0
1411,2020-11-06 18:51:26+00:00,Trump,234456,213420,4364.0,Mississippi,67.5,32.5,37.1,105.7,1530.0,,2947.0,1417.0,661970.0,429396.0
1412,2020-11-06 18:43:36+00:00,Trump,232926,217823,14895.0,Mississippi,70.2,29.8,39.4,104.3,6005.0,,10450.0,4445.0,651520.0,424951.0
1413,2020-11-06 18:40:11+00:00,Trump,226921,232869,17494.0,Mississippi,51.1,48.9,43.4,99.4,380.0,,8937.0,8557.0,642583.0,416394.0
1414,2020-11-06 18:27:02+00:00,Trump,226541,250582,2082.0,Mississippi,51.2,48.8,29.6,95.9,52.0,,1067.0,1015.0,641516.0,415379.0
1415,2020-11-06 18:24:05+00:00,Trump,226489,252755,947.0,Mississippi,66.8,33.2,27.8,95.5,319.0,,633.0,314.0,640883.0,415065.0
1416,2020-11-06 17:23:58+00:00,Trump,226170,253710,5692.0,Mississippi,83.3,16.7,27.5,95.2,3788.0,,4740.0,952.0,636143.0,414113.0
1417,2020-11-06 15:35:56+00:00,Trump,222382,259458,4804.0,Mississippi,42.1,57.9,28.7,93.5,762.0,,2021.0,2783.0,634122.0,411330.0
1418,2020-11-06 14:50:57+00:00,Trump,223144,264299,26774.0,Mississippi,76.9,23.1,24.7,92.8,14390.0,,20582.0,6192.0,613540.0,405138.0
1419,2020-11-05 21:29:17+00:00,Trump,208754,291404,13153.0,Mississippi,61.8,38.2,58.1,86.3,3109.0,,8131.0,5022.0,605409.0,400116.0
1420,2020-11-04 19:47:46+00:00,Trump,205645,304728,80434.0,Mississippi,26.4,73.6,73.6,84.2,37950.0,,21242.0,59192.0,584167.0,340924.0
1421,2020-11-04 16:41:26+00:00,Trump,243595,386539,59780.0,Mississippi,69.1,30.9,30.9,82.0,22782.0,,41281.0,18499.0,542886.0,322425.0
1422,2020-11-04 15:17:08+00:00,Trump,220813,447480,3437.0,Mississippi,26.5,73.5,73.5,75.0,1613.0,,912.0,2525.0,541974.0,319900.0
1423,2020-11-04 13:28:22+00:00,Trump,222426,450974,0.0,Mississippi,,,,75.0,243296.0,,541062.0,317375.0,541062.0,317375.0
1424,2020-12-09 03:41:35+00:00,Trump,464857,Unknown,34.0,Missouri,82.4,17.6,61.7,,22.0,,28.0,6.0,1718736.0,1253014.0
1425,2020-12-08 22:21:38+00:00,Trump,464835,Unknown,926.0,Missouri,76.1,23.9,61.8,,484.0,,705.0,221.0,1718031.0,1252793.0
1426,2020-11-24 20:45:16+00:00,Trump,464351,Unknown,1417.0,Missouri,16.0,84.0,63.8,,963.0,,227.0,1190.0,1717804.0,1251603.0
1427,2020-11-20 14:51:00+00:00,Trump,465314,1011,104.0,Missouri,80.8,19.2,62.0,23482.4,64.0,,84.0,20.0,1717720.0,1251583.0
1428,2020-11-19 18:19:20+00:00,Trump,465250,1153,14221.0,Missouri,37.6,62.4,62.3,20593.7,3537.0,,5342.0,8879.0,1712378.0,1242704.0
1429,2020-11-19 15:06:10+00:00,Trump,468787,16651,1032.0,Missouri,39.8,60.2,60.1,1483.4,210.0,,411.5,620.5,1711966.5,1242083.5
1430,2020-11-04 13:28:22+00:00,Trump,468996,18830,0.0,Missouri,,,,1318.1,370180.0,,1711555.0,1241463.0,1711555.0,1241463.0
1431,2020-11-19 18:47:41+00:00,Trump,98816,812,15.0,Montana,80.0,20.0,34.1,6314.3,9.0,,12.0,3.0,343602.0,244786.0
1432,2020-11-12 14:25:04+00:00,Trump,98807,824,1952.0,Montana,63.5,36.5,34.1,6222.5,528.0,,1240.0,712.0,342362.0,244074.0
1433,2020-11-12 14:17:23+00:00,Trump,98279,2808,940.0,Montana,62.2,37.8,34.2,1851.6,230.0,,585.0,355.0,341777.0,243719.0
1434,2020-11-11 21:21:14+00:00,Trump,98049,3781,4.0,Montana,50.0,50.0,34.3,1384.9,0.0,,2.0,2.0,341775.0,243717.0
1435,2020-11-05 20:40:29+00:00,Trump,98049,3785,4657.0,Montana,74.4,25.6,34.3,1383.5,2273.0,,3465.0,1192.0,338310.0,242525.0
1436,2020-11-05 20:32:32+00:00,Trump,95776,8318,544.0,Montana,77.0,23.0,34.4,642.7,294.0,,419.0,125.0,337891.0,242400.0
1437,2020-11-05 20:23:39+00:00,Trump,95482,8872,772.0,Montana,90.9,9.1,34.5,604.0,632.0,,702.0,70.0,337189.0,242330.0
1438,2020-11-05 20:14:01+00:00,Trump,94850,9659,5021.0,Montana,64.1,35.9,35.0,555.5,1411.0,,3216.0,1805.0,333973.0,240525.0
1439,2020-11-05 20:05:59+00:00,Trump,93439,15023,2991.0,Montana,46.8,53.2,34.0,370.2,191.0,,1400.0,1591.0,332573.0,238934.0
1440,2020-11-05 00:44:49+00:00,Trump,93630,18072,1232.0,Montana,72.5,27.5,31.7,316.7,554.0,,893.0,339.0,331680.0,238595.0
1441,2020-11-05 00:16:49+00:00,Trump,93076,19359,6842.0,Montana,66.4,33.6,31.8,297.5,2244.0,,4543.0,2299.0,327137.0,236296.0
1442,2020-11-05 00:01:09+00:00,Trump,90832,26368,1994.0,Montana,71.6,28.4,30.9,227.3,860.0,,1427.0,567.0,325710.0,235729.0
1443,2020-11-04 23:57:33+00:00,Trump,89972,28447,5976.0,Montana,61.5,38.5,31.0,212.8,1376.0,,3676.0,2300.0,322034.0,233429.0
1444,2020-11-04 23:49:45+00:00,Trump,88596,34657,3524.0,Montana,75.0,25.0,28.8,181.6,1764.0,,2644.0,880.0,319390.0,232549.0
1445,2020-11-04 23:41:34+00:00,Trump,86832,38350,23421.0,Montana,70.1,29.9,28.8,166.6,9427.0,,16424.0,6997.0,302966.0,225552.0
1446,2020-11-04 18:40:57+00:00,Trump,77405,62561,11328.0,Montana,75.2,24.8,24.0,113.7,5704.0,,8516.0,2812.0,294450.0,222740.0
1447,2020-11-04 15:17:08+00:00,Trump,71701,74125,2168.0,Montana,80.5,19.5,19.5,99.8,1322.0,,1745.0,423.0,292705.0,222317.0
1448,2020-11-04 13:28:22+00:00,Trump,70379,76385,0.0,Montana,,,,97.4,111884.0,,290960.0,221894.0,290960.0,221894.0
1449,2020-11-25 03:24:13+00:00,Trump,182263,Unknown,98.0,Nebraska,55.1,44.9,,,10.0,,54.0,44.0,556846.0,374583.0
1450,2020-11-23 13:22:20+00:00,Trump,182253,97,638.0,Nebraska,72.3,27.7,,96511.3,284.0,,461.0,177.0,556385.0,374406.0
1451,2020-11-21 00:47:35+00:00,Trump,181969,881,1015.0,Nebraska,81.0,19.0,,10654.1,629.0,,822.0,193.0,555563.0,374213.0
1452,2020-11-17 14:19:02+00:00,Trump,181340,1925,3979.0,Nebraska,43.4,56.6,,4886.3,523.0,,1728.0,2251.0,553835.0,371962.0
1453,2020-11-14 15:41:46+00:00,Trump,181863,6015,5206.0,Nebraska,43.8,56.2,,1602.2,642.0,,2282.0,2924.0,551553.0,369038.0
1454,2020-11-09 23:16:41+00:00,Trump,182505,9791,2372.0,Nebraska,54.7,45.3,,1007.0,222.0,,1297.0,1075.0,550256.0,367963.0
1455,2020-11-09 21:35:44+00:00,Trump,182283,12111,25.0,Nebraska,71.4,28.6,,822.7,18.0,updated,98.0,-73.0,550158.0,368036.0
1456,2020-11-05 01:16:26+00:00,Trump,182112,25924,44523.0,Nebraska,81.9,18.1,18.1,410.7,28377.0,,36450.0,8073.0,513708.0,359963.0
1457,2020-11-04 13:28:22+00:00,Trump,153735,71626,0.0,Nebraska,,,,160.2,120139.0,,477258.0,351890.0,477258.0,351890.0
1458,2020-11-14 20:14:27+00:00,Biden,33596,Unknown,821.0,Nevada,25.5,74.5,51.1,,403.0,,209.0,612.0,703486.0,669890.0
1459,2020-11-14 14:14:45+00:00,Biden,33999,846,56654.0,Nevada,49.5,50.5,50.5,2106.2,548.0,,28053.0,28601.0,675433.0,641289.0
1460,2020-11-14 05:13:23+00:00,Biden,34547,58862,122.0,Nevada,57.4,42.6,46.1,80.0,18.0,,70.0,52.0,675363.0,641237.0
1461,2020-11-14 00:30:24+00:00,Biden,34529,58992,1333.0,Nevada,25.7,74.3,46.1,79.9,649.0,,342.0,991.0,675021.0,640246.0
1462,2020-11-13 23:55:25+00:00,Biden,35178,60392,273.0,Nevada,16.5,83.5,44.4,79.8,183.0,,45.0,228.0,674976.0,640018.0
1463,2020-11-13 21:14:37+00:00,Biden,35361,60672,592.0,Nevada,42.2,57.8,44.0,79.8,92.0,,250.0,342.0,674726.0,639676.0
1464,2020-11-13 17:32:32+00:00,Biden,35453,61285,163.0,Nevada,44.2,55.8,43.6,79.6,19.0,,72.0,91.0,674654.0,639585.0
1465,2020-11-13 17:24:32+00:00,Biden,35472,61454,1803.0,Nevada,24.5,75.5,43.5,79.5,919.0,,442.0,1361.0,674212.0,638224.0
1466,2020-11-13 17:15:33+00:00,Biden,36391,63315,4571.0,Nevada,44.8,55.2,41.2,79.4,475.0,,2048.0,2523.0,672164.0,635701.0
1467,2020-11-12 17:10:03+00:00,Biden,36866,68014,140.0,Nevada,48.6,51.4,38.5,77.7,4.0,,68.0,72.0,672096.0,635629.0
1468,2020-11-11 17:17:23+00:00,Biden,36870,68159,170.0,Nevada,17.6,82.4,38.4,77.7,110.0,,30.0,140.0,672066.0,635489.0
1469,2020-11-11 17:07:04+00:00,Biden,36980,68342,606.0,Nevada,71.0,29.0,38.2,77.7,254.0,,430.0,176.0,671636.0,635313.0
1470,2020-11-10 21:53:23+00:00,Biden,36726,68969,1176.0,Nevada,69.2,30.8,38.3,77.2,452.0,,814.0,362.0,670822.0,634951.0
1471,2020-11-10 17:13:34+00:00,Biden,36274,70178,450.0,Nevada,59.8,40.2,38.6,76.4,88.0,,269.0,181.0,670553.0,634770.0
1472,2020-11-09 17:17:21+00:00,Biden,36186,70655,10461.0,Nevada,59.1,40.9,38.5,76.2,1903.0,,6182.0,4279.0,664371.0,630491.0
1473,2020-11-09 01:31:25+00:00,Biden,34283,81657,11009.0,Nevada,62.8,37.2,37.4,71.5,2819.0,,6914.0,4095.0,657457.0,626396.0
1474,2020-11-08 17:15:50+00:00,Biden,31464,93241,15614.0,Nevada,62.6,37.4,38.1,67.3,3934.0,,9774.0,5840.0,647683.0,620556.0
1475,2020-11-08 02:01:07+00:00,Biden,27530,109612,7909.0,Nevada,61.6,38.4,39.4,62.9,1831.0,,4870.0,3039.0,642813.0,617517.0
1476,2020-11-07 17:23:29+00:00,Biden,25699,117973,1493.0,Nevada,71.1,28.9,42.7,61.1,631.0,,1062.0,431.0,641751.0,617086.0
1477,2020-11-07 17:14:33+00:00,Biden,25068,119515,15557.0,Nevada,57.7,42.3,44.5,60.7,2411.0,,8984.0,6573.0,632767.0,610513.0
1478,2020-11-06 23:26:05+00:00,Biden,22657,135863,8388.0,Nevada,65.0,35.0,40.6,58.5,2520.0,,5454.0,2934.0,627313.0,607579.0
1479,2020-11-06 18:08:50+00:00,Biden,20137,144576,1635.0,Nevada,43.4,56.6,39.7,57.1,215.0,,710.0,925.0,626603.0,606654.0
1480,2020-11-06 17:53:42+00:00,Biden,20352,146354,556.0,Nevada,32.9,67.1,38.4,57.1,190.0,,183.0,373.0,626420.0,606281.0
1481,2020-11-06 17:05:29+00:00,Biden,20542,146935,22.0,Nevada,36.4,63.6,37.7,57.2,6.0,,8.0,14.0,626412.0,606267.0
1482,2020-11-06 17:01:42+00:00,Biden,20548,146958,6.0,Nevada,16.7,83.3,37.7,57.2,4.0,,1.0,5.0,626411.0,606262.0
1483,2020-11-06 16:58:02+00:00,Biden,20552,146965,5191.0,Nevada,34.0,66.0,37.7,57.2,1657.0,,1767.0,3424.0,624644.0,602838.0
1484,2020-11-06 16:49:49+00:00,Biden,22209,152472,245.0,Nevada,77.1,22.9,32.2,57.5,133.0,,189.0,56.0,624455.0,602782.0
1485,2020-11-06 16:32:19+00:00,Biden,22076,152723,29352.0,Nevada,68.1,31.9,32.6,57.4,10638.0,,19995.0,9357.0,604460.0,593425.0
1486,2020-11-05 18:03:08+00:00,Biden,11438,183060,1237.0,Nevada,35.9,64.1,43.3,53.2,349.0,,444.0,793.0,604016.0,592632.0
1487,2020-11-05 17:32:18+00:00,Biden,11787,183973,11271.0,Nevada,51.5,48.5,42.3,53.3,333.0,,5802.0,5469.0,598214.0,587163.0
1488,2020-11-05 17:21:28+00:00,Biden,11454,196162,941.0,Nevada,32.1,67.9,37.9,53.0,337.0,,302.0,639.0,597912.0,586524.0
1489,2020-11-05 17:16:26+00:00,Biden,11791,197181,951.0,Nevada,36.8,63.2,36.0,53.1,251.0,,350.0,601.0,597562.0,585923.0
1490,2020-11-05 17:09:07+00:00,Biden,12042,198176,13807.0,Nevada,65.9,34.1,34.1,53.1,4395.0,,9101.0,4706.0,588461.0,581217.0
1491,2020-11-04 13:28:22+00:00,Biden,7647,212461,0.0,Nevada,,,,51.8,51620.0,,579360.0,576511.0,579360.0,576511.0
1492,2020-11-20 20:43:32+00:00,Biden,59267,1752,94.0,New Hampshire,16.0,84.0,45.1,1771.1,64.0,,15.0,79.0,424921.0,365654.0
1493,2020-11-20 20:35:12+00:00,Biden,59331,1846,202.0,New Hampshire,26.7,73.3,44.9,1685.2,54.0,updated,128.0,74.0,424793.0,365580.0
1494,2020-11-10 20:17:01+00:00,Biden,59277,1729,31.0,New Hampshire,90.3,9.7,45.0,1794.2,25.0,,28.0,3.0,424765.0,365577.0
1495,2020-11-10 20:07:20+00:00,Biden,59252,Unknown,162.0,New Hampshire,25.3,74.7,45.0,,41.0,updated,101.5,60.5,424663.5,365516.5
1496,2020-11-09 18:16:49+00:00,Biden,59211,Unknown,3117.0,New Hampshire,84.9,15.1,45.0,,2175.0,,2646.0,471.0,422017.5,365045.5
1497,2020-11-06 23:16:34+00:00,Biden,57036,2987,29.0,New Hampshire,69.0,31.0,49.3,1021.5,11.0,,50.0,-21.0,421967.5,365066.5
1498,2020-11-06 21:14:54+00:00,Biden,56965,3122,14.0,New Hampshire,85.7,14.3,49.5,978.3,10.0,,54.5,-40.5,421913.0,365107.0
1499,2020-11-06 18:27:02+00:00,Biden,56870,3371,3771.0,New Hampshire,53.2,46.8,49.7,908.3,3.0,,1839.0,1932.0,420074.0,363175.0
1500,2020-11-05 04:22:05+00:00,Biden,56963,7110,16710.0,New Hampshire,53.7,46.3,50.9,457.6,1220.0,,8965.0,7745.0,411109.0,355430.0
1501,2020-11-05 03:57:56+00:00,Biden,55743,24045,17607.0,New Hampshire,43.4,56.6,54.2,167.9,2331.0,,7638.0,9969.0,403471.0,345461.0
1502,2020-11-05 03:53:39+00:00,Biden,58074,41886,1646.0,New Hampshire,51.1,48.9,44.0,120.5,36.0,,841.0,805.0,402630.0,344656.0
1503,2020-11-05 03:46:55+00:00,Biden,58038,43559,5273.0,New Hampshire,45.4,54.6,43.5,117.8,485.0,,2394.0,2879.0,400236.0,341777.0
1504,2020-11-05 03:33:23+00:00,Biden,58523,48953,538.0,New Hampshire,29.4,70.6,40.9,110.8,222.0,,158.0,380.0,400078.0,341397.0
1505,2020-11-05 03:11:54+00:00,Biden,58745,49498,4408.0,New Hampshire,54.2,45.8,40.6,110.4,368.0,,2388.0,2020.0,397690.0,339377.0
1506,2020-11-05 02:53:07+00:00,Biden,58377,54013,23627.0,New Hampshire,60.7,39.3,41.6,105.0,5063.0,,14345.0,9282.0,383345.0,330095.0
1507,2020-11-05 02:47:23+00:00,Biden,53314,78345,1741.0,New Hampshire,58.1,41.9,48.6,84.6,281.0,,1011.0,730.0,382334.0,329365.0
1508,2020-11-05 02:43:35+00:00,Biden,53033,80123,2491.0,New Hampshire,40.7,59.3,49.1,83.7,461.0,,1015.0,1476.0,381319.0,327889.0
1509,2020-11-05 02:35:04+00:00,Biden,53494,82662,16394.0,New Hampshire,53.2,46.8,48.4,82.9,1056.0,,8725.0,7669.0,372594.0,320220.0
1510,2020-11-05 02:26:44+00:00,Biden,52438,99359,866.0,New Hampshire,52.1,47.9,48.6,76.9,36.0,,451.0,415.0,372143.0,319805.0
1511,2020-11-05 01:59:02+00:00,Biden,52402,100240,15643.0,New Hampshire,49.5,50.5,48.7,76.6,167.0,,7738.0,7905.0,364405.0,311900.0
1512,2020-11-05 01:43:11+00:00,Biden,52569,116113,3064.0,New Hampshire,50.8,49.2,46.2,73.0,50.0,,1557.0,1507.0,362848.0,310393.0
1513,2020-11-05 01:41:10+00:00,Biden,52519,119228,405.0,New Hampshire,50.9,49.1,46.9,72.4,7.0,,206.0,199.0,362642.0,310194.0
1514,2020-11-05 01:32:24+00:00,Biden,52512,119640,281.0,New Hampshire,44.8,55.2,46.9,72.3,29.0,,126.0,155.0,362516.0,310039.0
1515,2020-11-05 01:28:06+00:00,Biden,52541,119925,651.0,New Hampshire,39.5,60.5,47.0,72.3,137.0,,257.0,394.0,362259.0,309645.0
1516,2020-11-05 01:24:21+00:00,Biden,52678,120587,4088.0,New Hampshire,65.8,34.2,47.0,72.2,1288.0,,2688.0,1400.0,359571.0,308245.0
1517,2020-11-05 01:21:51+00:00,Biden,51390,124750,8447.0,New Hampshire,48.1,51.9,49.6,71.0,327.0,,4060.0,4387.0,355511.0,303858.0
1518,2020-11-05 01:16:26+00:00,Biden,51717,133335,7204.0,New Hampshire,57.8,42.2,48.8,69.7,1130.0,,4167.0,3037.0,351344.0,300821.0
1519,2020-11-05 01:00:02+00:00,Biden,50587,140641,754.0,New Hampshire,73.3,26.7,50.2,68.3,352.0,,553.0,201.0,350791.0,300620.0
1520,2020-11-05 00:16:49+00:00,Biden,50235,141401,1283.0,New Hampshire,68.2,31.8,50.7,68.1,467.0,,875.0,408.0,349916.0,300212.0
1521,2020-11-04 23:41:34+00:00,Biden,49768,142699,1503.0,New Hampshire,45.7,54.3,51.4,67.7,129.0,,687.0,816.0,349229.0,299396.0
1522,2020-11-04 23:28:04+00:00,Biden,49897,144234,2786.0,New Hampshire,41.3,58.7,51.2,67.6,484.0,,1151.0,1635.0,348078.0,297761.0
1523,2020-11-04 23:24:27+00:00,Biden,50381,147073,917.0,New Hampshire,42.6,57.4,51.1,67.4,135.0,,391.0,526.0,347687.0,297235.0
1524,2020-11-04 23:01:02+00:00,Biden,50516,147999,1887.0,New Hampshire,46.4,53.6,51.1,67.4,137.0,,875.0,1012.0,346812.0,296223.0
1525,2020-11-04 22:54:58+00:00,Biden,50653,149899,229.0,New Hampshire,45.9,54.1,51.1,67.2,19.0,,105.0,124.0,346707.0,296099.0
1526,2020-11-04 22:52:13+00:00,Biden,50672,150132,1028.0,New Hampshire,39.1,60.9,51.0,67.2,224.0,,402.0,626.0,346305.0,295473.0
1527,2020-11-04 22:44:27+00:00,Biden,50896,151190,1894.0,New Hampshire,55.4,44.6,50.3,67.1,206.0,,1050.0,844.0,345255.0,294629.0
1528,2020-11-04 22:36:06+00:00,Biden,50690,153118,2768.0,New Hampshire,39.1,60.9,50.0,66.8,604.0,,1082.0,1686.0,344173.0,292943.0
1529,2020-11-04 22:31:46+00:00,Biden,51294,155934,526.0,New Hampshire,43.9,56.1,48.1,66.7,64.0,,231.0,295.0,343942.0,292648.0
1530,2020-11-04 22:28:41+00:00,Biden,51358,156462,236.0,New Hampshire,44.9,55.1,47.8,66.7,24.0,,106.0,130.0,343836.0,292518.0
1531,2020-11-04 22:27:15+00:00,Biden,51382,156706,2135.0,New Hampshire,51.4,48.6,47.7,66.7,59.0,,1097.0,1038.0,342739.0,291480.0
1532,2020-11-04 22:21:41+00:00,Biden,51323,158889,180.0,New Hampshire,40.0,60.0,47.4,66.4,36.0,,72.0,108.0,342667.0,291372.0
1533,2020-11-04 22:19:33+00:00,Biden,51359,159072,2348.0,New Hampshire,59.2,40.8,47.3,66.4,432.0,,1390.0,958.0,341277.0,290414.0
1534,2020-11-04 22:07:05+00:00,Biden,50927,161464,2424.0,New Hampshire,48.9,51.1,46.9,66.0,54.0,,1185.0,1239.0,340092.0,289175.0
1535,2020-11-04 22:04:57+00:00,Biden,50981,163945,1727.0,New Hampshire,58.4,41.6,46.3,65.8,291.0,,1009.0,718.0,339083.0,288457.0
1536,2020-11-04 22:01:03+00:00,Biden,50690,165699,1995.0,New Hampshire,46.7,53.3,47.0,65.6,133.0,,931.0,1064.0,338152.0,287393.0
1537,2020-11-04 21:55:46+00:00,Biden,50823,167739,6656.0,New Hampshire,51.9,48.1,47.3,65.4,256.0,,3456.0,3200.0,334696.0,284193.0
1538,2020-11-04 21:50:52+00:00,Biden,50567,174540,5405.0,New Hampshire,42.0,58.0,47.6,64.7,861.0,,2272.0,3133.0,332424.0,281060.0
1539,2020-11-04 21:41:50+00:00,Biden,51428,180081,8004.0,New Hampshire,59.9,40.1,44.7,64.5,1588.0,,4796.0,3208.0,327628.0,277852.0
1540,2020-11-04 21:29:17+00:00,Biden,49840,188218,440.0,New Hampshire,56.8,43.2,48.0,63.5,60.0,,250.0,190.0,327378.0,277662.0
1541,2020-11-04 18:15:15+00:00,Biden,49780,188667,536.0,New Hampshire,42.4,57.6,48.2,63.4,82.0,,227.0,309.0,327151.0,277353.0
1542,2020-11-04 17:57:21+00:00,Biden,49862,189211,2275.0,New Hampshire,63.7,36.3,47.7,63.4,625.0,,1450.0,825.0,325701.0,276528.0
1543,2020-11-04 17:41:18+00:00,Biden,49237,191528,1247.0,New Hampshire,64.6,35.4,50.9,63.1,365.0,,806.0,441.0,324895.0,276087.0
1544,2020-11-04 17:33:32+00:00,Biden,48872,192801,949.0,New Hampshire,61.4,38.6,53.7,62.9,217.0,,583.0,366.0,324312.0,275721.0
1545,2020-11-04 17:24:40+00:00,Biden,48655,193757,768.0,New Hampshire,44.9,55.1,56.1,62.8,78.0,,345.0,423.0,323967.0,275298.0
1546,2020-11-04 16:32:53+00:00,Biden,48733,194541,630.0,New Hampshire,48.3,51.7,56.2,62.7,22.0,,304.0,326.0,323663.0,274972.0
1547,2020-11-04 16:30:00+00:00,Biden,48755,195193,4568.0,New Hampshire,43.2,56.8,56.8,62.7,622.0,,1973.0,2595.0,321690.0,272377.0
1548,2020-11-04 13:28:22+00:00,Biden,49377,199832,0.0,New Hampshire,,,,62.6,675684.0,,319717.0,269782.0,319717.0,269782.0
1549,2020-12-07 22:22:06+00:00,Biden,725061,Unknown,198.0,New Jersey,32.3,67.7,47.5,,70.0,,64.0,134.0,2608335.0,1883274.0
1550,2020-12-02 17:18:21+00:00,Biden,725131,206,133.0,New Jersey,65.4,34.6,47.4,178898.5,41.0,,87.0,46.0,2608248.0,1883228.0
1551,2020-12-02 16:33:22+00:00,Biden,725090,342,1493.0,New Jersey,57.1,42.9,47.5,107771.3,213.0,,853.0,640.0,2607395.0,1882588.0
1552,2020-11-23 13:22:20+00:00,Biden,724877,Unknown,14288.0,New Jersey,56.6,43.4,47.9,,1884.0,,8086.0,6202.0,2599309.0,1876386.0
1553,2020-11-21 00:47:35+00:00,Biden,722993,13032,29203.0,New Jersey,48.0,52.0,52.3,2868.8,1169.0,,14017.0,15186.0,2585292.0,1861200.0
1554,2020-11-20 20:24:52+00:00,Biden,724162,42849,7.0,New Jersey,71.4,28.6,40.6,908.7,3.0,,5.0,2.0,2585287.0,1861198.0
1555,2020-11-20 18:29:42+00:00,Biden,724159,42856,2811.0,New Jersey,37.0,63.0,40.6,908.5,731.0,,1040.0,1771.0,2584247.0,1859427.0
1556,2020-11-20 18:19:41+00:00,Biden,724890,45731,7516.0,New Jersey,47.3,52.7,36.8,855.4,404.0,,3556.0,3960.0,2580691.0,1855467.0
1557,2020-11-20 15:00:19+00:00,Biden,725294,53395,13360.0,New Jersey,72.5,27.5,29.2,740.2,,,9687.0,3673.0,2571004.0,1851794.0
1558,2020-11-20 14:45:19+00:00,Biden,719280,66944,574.0,New Jersey,46.2,53.8,27.0,595.9,44.0,,265.0,309.0,2570739.0,1851485.0
1559,2020-11-20 14:21:01+00:00,Biden,719324,67531,4010.0,New Jersey,48.2,51.8,26.4,591.2,144.0,,1933.0,2077.0,2568806.0,1849408.0
1560,2020-11-19 21:44:02+00:00,Biden,719468,71640,41092.0,New Jersey,77.5,22.5,22.5,560.3,22586.0,,31839.0,9253.0,2536967.0,1840155.0
1561,2020-11-19 21:25:42+00:00,Biden,696882,113113,10629.0,New Jersey,35.5,64.5,47.0,363.0,3089.0,,3770.0,6859.0,2533197.0,1833296.0
1562,2020-11-19 18:30:41+00:00,Biden,699971,124012,13329.0,New Jersey,67.5,32.5,42.1,336.8,4657.0,,8993.0,4336.0,2524204.0,1828960.0
1563,2020-11-19 18:19:20+00:00,Biden,695314,137934,10203.0,New Jersey,51.9,48.1,44.6,306.1,393.0,,5298.0,4905.0,2518906.0,1824055.0
1564,2020-11-19 14:43:51+00:00,Biden,694921,152276,607.0,New Jersey,55.2,44.8,37.8,281.9,63.0,,335.0,272.0,2518571.0,1823783.0
1565,2020-11-19 14:30:13+00:00,Biden,694858,152894,3921.0,New Jersey,45.4,54.6,37.5,280.9,359.0,,1781.0,2140.0,2516790.0,1821643.0
1566,2020-11-19 14:22:11+00:00,Biden,695217,156877,1726.0,New Jersey,48.3,51.7,33.9,275.2,58.0,,834.0,892.0,2515956.0,1820751.0
1567,2020-11-19 12:45:52+00:00,Biden,695275,158874,7343.0,New Jersey,59.0,41.0,33.0,272.4,1321.0,,4332.0,3011.0,2511624.0,1817740.0
1568,2020-11-19 02:44:09+00:00,Biden,693954,166338,101.0,New Jersey,52.5,47.5,31.7,262.0,5.0,,53.0,48.0,2511571.0,1817692.0
1569,2020-11-19 00:50:09+00:00,Biden,693949,166441,2560.0,New Jersey,68.2,31.8,31.6,261.8,930.0,,1745.0,815.0,2509826.0,1816877.0
